Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year,lap_time_seconds,is_pit_stop,stint_lap_number,total_stint_laps,avg_stint_pace,delta_to_avg,is_out_lap,is_in_lap
0 days 01:03:29.318000,PER,11,0 days 00:01:38.152000,18.0,2.0,,,0 days 00:00:30.978000,0 days 00:00:43.076000,0 days 00:00:24.098000,0 days 01:02:22.174000,0 days 01:03:05.250000,0 days 01:03:29.348000,234.0,252.0,281.0,302.0,False,MEDIUM,10.0,True,Racing Point,0 days 01:01:51.166000,2019-03-31 15:41:51.251,1,10.0,False,,False,True,2019,98.152,False,10.0,25.0,99.55832000000001,-1.406320000000008,False,False
0 days 01:05:07.687000,PER,11,0 days 00:01:38.369000,19.0,2.0,,,0 days 00:00:30.870000,0 days 00:00:43.271000,0 days 00:00:24.228000,0 days 01:04:00.218000,0 days 01:04:43.489000,0 days 01:05:07.717000,235.0,251.0,281.0,,False,MEDIUM,11.0,True,Racing Point,0 days 01:03:29.318000,2019-03-31 15:43:29.403,1,10.0,False,,False,True,2019,98.369,False,11.0,25.0,99.55832000000001,-1.1893200000000093,False,False
0 days 01:06:46.186000,PER,11,0 days 00:01:38.499000,20.0,2.0,,,0 days 00:00:30.908000,0 days 00:00:43.382000,0 days 00:00:24.209000,0 days 01:05:38.625000,0 days 01:06:22.007000,0 days 01:06:46.216000,234.0,246.0,281.0,304.0,False,MEDIUM,12.0,True,Racing Point,0 days 01:05:07.687000,2019-03-31 15:45:07.772,1,10.0,False,,False,True,2019,98.499,False,12.0,25.0,99.55832000000001,-1.0593200000000138,False,False
0 days 01:08:24.433000,PER,11,0 days 00:01:38.247000,21.0,2.0,,,0 days 00:00:31.054000,0 days 00:00:43.025000,0 days 00:00:24.168000,0 days 01:07:17.270000,0 days 01:08:00.295000,0 days 01:08:24.463000,,249.0,282.0,300.0,False,MEDIUM,13.0,True,Racing Point,0 days 01:06:46.186000,2019-03-31 15:46:46.271,1,10.0,False,,False,True,2019,98.247,False,13.0,25.0,99.55832000000001,-1.3113200000000091,False,False
0 days 01:10:04.342000,PER,11,0 days 00:01:39.909000,22.0,2.0,,,0 days 00:00:31.144000,0 days 00:00:44.443000,0 days 00:00:24.322000,0 days 01:08:55.607000,0 days 01:09:40.050000,0 days 01:10:04.372000,,246.0,283.0,309.0,False,MEDIUM,14.0,True,Racing Point,0 days 01:08:24.433000,2019-03-31 15:48:24.518,1,11.0,False,,False,True,2019,99.909,False,14.0,25.0,99.55832000000001,0.350679999999997,False,False
0 days 01:11:43.603000,PER,11,0 days 00:01:39.261000,23.0,2.0,,,0 days 00:00:31.408000,0 days 00:00:43.714000,0 days 00:00:24.139000,0 days 01:10:35.780000,0 days 01:11:19.494000,0 days 01:11:43.633000,235.0,250.0,281.0,301.0,False,MEDIUM,15.0,True,Racing Point,0 days 01:10:04.342000,2019-03-31 15:50:04.427,1,11.0,False,,False,True,2019,99.261,False,15.0,25.0,99.55832000000001,-0.29732000000001335,False,False
0 days 01:13:22.265000,PER,11,0 days 00:01:38.662000,24.0,2.0,,,0 days 00:00:31.153000,0 days 00:00:43.306000,0 days 00:00:24.203000,0 days 01:12:14.786000,0 days 01:12:58.092000,0 days 01:13:22.295000,234.0,250.0,282.0,307.0,False,MEDIUM,16.0,True,Racing Point,0 days 01:11:43.603000,2019-03-31 15:51:43.688,1,11.0,False,,False,True,2019,98.662,False,16.0,25.0,99.55832000000001,-0.8963200000000029,False,False
0 days 01:15:01.490000,PER,11,0 days 00:01:39.225000,25.0,2.0,,,0 days 00:00:31.308000,0 days 00:00:43.537000,0 days 00:00:24.380000,0 days 01:13:53.603000,0 days 01:14:37.140000,0 days 01:15:01.520000,,249.0,282.0,309.0,False,MEDIUM,17.0,True,Racing Point,0 days 01:13:22.265000,2019-03-31 15:53:22.350,1,10.0,False,,False,True,2019,99.225,False,17.0,25.0,99.55832000000001,-0.3333200000000147,False,False
0 days 01:16:40.417000,PER,11,0 days 00:01:38.927000,26.0,2.0,,,0 days 00:00:31.069000,0 days 00:00:43.539000,0 days 00:00:24.319000,0 days 01:15:32.589000,0 days 01:16:16.128000,0 days 01:16:40.447000,235.0,251.0,282.0,305.0,False,MEDIUM,18.0,True,Racing Point,0 days 01:15:01.490000,2019-03-31 15:55:01.575,1,10.0,False,,False,True,2019,98.927,False,18.0,25.0,99.55832000000001,-0.6313200000000023,False,False
0 days 01:18:19.807000,PER,11,0 days 00:01:39.390000,27.0,2.0,,,0 days 00:00:31.300000,0 days 00:00:43.693000,0 days 00:00:24.397000,0 days 01:17:11.747000,0 days 01:17:55.440000,0 days 01:18:19.837000,,248.0,282.0,306.0,False,MEDIUM,19.0,True,Racing Point,0 days 01:16:40.417000,2019-03-31 15:56:40.502,1,10.0,False,,False,True,2019,99.39,False,19.0,25.0,99.55832000000001,-0.16832000000000846,False,False
0 days 01:19:59.436000,PER,11,0 days 00:01:39.629000,28.0,2.0,,,0 days 00:00:31.212000,0 days 00:00:44.051000,0 days 00:00:24.366000,0 days 01:18:51.049000,0 days 01:19:35.100000,0 days 01:19:59.466000,,251.0,281.0,307.0,False,MEDIUM,20.0,True,Racing Point,0 days 01:18:19.807000,2019-03-31 15:58:19.892,1,10.0,False,,False,True,2019,99.629,False,20.0,25.0,99.55832000000001,0.07067999999999586,False,False
0 days 01:21:38.613000,PER,11,0 days 00:01:39.177000,29.0,2.0,,,0 days 00:00:31.169000,0 days 00:00:43.591000,0 days 00:00:24.417000,0 days 01:20:30.635000,0 days 01:21:14.226000,0 days 01:21:38.643000,234.0,248.0,282.0,304.0,False,MEDIUM,21.0,True,Racing Point,0 days 01:19:59.436000,2019-03-31 15:59:59.521,1,10.0,False,,False,True,2019,99.177,False,21.0,25.0,99.55832000000001,-0.3813200000000023,False,False
0 days 01:23:17.960000,PER,11,0 days 00:01:39.347000,30.0,2.0,,,0 days 00:00:31.163000,0 days 00:00:43.834000,0 days 00:00:24.350000,0 days 01:22:09.806000,0 days 01:22:53.640000,0 days 01:23:17.990000,236.0,245.0,282.0,303.0,False,MEDIUM,22.0,True,Racing Point,0 days 01:21:38.613000,2019-03-31 16:01:38.698,1,10.0,False,,False,True,2019,99.347,False,22.0,25.0,99.55832000000001,-0.21132000000001483,False,False
0 days 01:24:57.252000,PER,11,0 days 00:01:39.292000,31.0,2.0,,,0 days 00:00:31.065000,0 days 00:00:43.916000,0 days 00:00:24.311000,0 days 01:23:49.055000,0 days 01:24:32.971000,0 days 01:24:57.282000,,250.0,282.0,307.0,False,MEDIUM,23.0,True,Racing Point,0 days 01:23:17.960000,2019-03-31 16:03:18.045,1,10.0,False,,False,True,2019,99.292,False,23.0,25.0,99.55832000000001,-0.26632000000000744,False,False
0 days 01:26:37.051000,PER,11,0 days 00:01:39.799000,32.0,2.0,,,0 days 00:00:31.105000,0 days 00:00:43.979000,0 days 00:00:24.715000,0 days 01:25:28.387000,0 days 01:26:12.366000,0 days 01:26:37.081000,237.0,252.0,281.0,308.0,False,MEDIUM,24.0,True,Racing Point,0 days 01:24:57.252000,2019-03-31 16:04:57.337,1,10.0,False,,False,True,2019,99.799,False,24.0,25.0,99.55832000000001,0.24067999999999756,False,False
0 days 01:28:20.908000,PER,11,0 days 00:01:43.857000,33.0,2.0,,0 days 01:28:19.212000,0 days 00:00:31.864000,0 days 00:00:44.401000,0 days 00:00:27.592000,0 days 01:27:08.945000,0 days 01:27:53.346000,0 days 01:28:20.938000,235.0,251.0,,,False,MEDIUM,25.0,True,Racing Point,0 days 01:26:37.051000,2019-03-31 16:06:37.136,1,11.0,False,,False,False,2019,103.857,True,25.0,25.0,99.55832000000001,4.29867999999999,False,True
0 days 01:30:21.246000,PER,11,0 days 00:02:00.338000,34.0,3.0,0 days 01:28:46.028000,,0 days 00:00:53.938000,0 days 00:00:42.641000,0 days 00:00:23.759000,0 days 01:29:14.876000,0 days 01:29:57.517000,0 days 01:30:21.276000,238.0,252.0,284.0,226.0,False,MEDIUM,1.0,True,Racing Point,0 days 01:28:20.908000,2019-03-31 16:08:20.993,1,15.0,False,,False,False,2019,120.338,True,1.0,24.0,101.48595833333333,18.852041666666665,True,False
0 days 01:31:58.102000,PER,11,0 days 00:01:36.856000,35.0,3.0,,,0 days 00:00:30.854000,0 days 00:00:42.326000,0 days 00:00:23.676000,0 days 01:30:52.130000,0 days 01:31:34.456000,0 days 01:31:58.132000,,253.0,285.0,302.0,False,MEDIUM,2.0,True,Racing Point,0 days 01:30:21.246000,2019-03-31 16:10:21.331,1,15.0,False,,False,True,2019,96.856,False,2.0,24.0,101.48595833333333,-4.6299583333333345,False,False
0 days 01:33:34.824000,PER,11,0 days 00:01:36.722000,36.0,3.0,,,0 days 00:00:30.615000,0 days 00:00:42.376000,0 days 00:00:23.731000,0 days 01:32:28.747000,0 days 01:33:11.123000,0 days 01:33:34.854000,,253.0,283.0,301.0,False,MEDIUM,3.0,True,Racing Point,0 days 01:31:58.102000,2019-03-31 16:11:58.187,1,15.0,False,,False,True,2019,96.722,False,3.0,24.0,101.48595833333333,-4.763958333333335,False,False
0 days 01:35:12.072000,PER,11,0 days 00:01:37.248000,37.0,3.0,,,0 days 00:00:30.830000,0 days 00:00:42.648000,0 days 00:00:23.770000,0 days 01:34:05.684000,0 days 01:34:48.332000,0 days 01:35:12.102000,239.0,255.0,284.0,309.0,False,MEDIUM,4.0,True,Racing Point,0 days 01:33:34.824000,2019-03-31 16:13:34.909,12,15.0,False,,False,True,2019,97.248,False,4.0,24.0,101.48595833333333,-4.237958333333324,False,False
0 days 01:36:49.324000,PER,11,0 days 00:01:37.252000,38.0,3.0,,,0 days 00:00:30.841000,0 days 00:00:42.614000,0 days 00:00:23.797000,0 days 01:35:42.943000,0 days 01:36:25.557000,0 days 01:36:49.354000,238.0,254.0,284.0,302.0,False,MEDIUM,5.0,True,Racing Point,0 days 01:35:12.072000,2019-03-31 16:15:12.157,1,14.0,False,,False,True,2019,97.252,False,5.0,24.0,101.48595833333333,-4.233958333333334,False,False
0 days 01:38:26.036000,PER,11,0 days 00:01:36.712000,39.0,3.0,,,0 days 00:00:30.812000,0 days 00:00:42.240000,0 days 00:00:23.660000,0 days 01:37:20.166000,0 days 01:38:02.406000,0 days 01:38:26.066000,239.0,254.0,284.0,306.0,False,MEDIUM,6.0,True,Racing Point,0 days 01:36:49.324000,2019-03-31 16:16:49.409,1,13.0,False,,False,True,2019,96.712,False,6.0,24.0,101.48595833333333,-4.773958333333326,False,False
0 days 01:40:02.664000,PER,11,0 days 00:01:36.628000,40.0,3.0,,,0 days 00:00:30.812000,0 days 00:00:42.143000,0 days 00:00:23.673000,,0 days 01:39:39.021000,0 days 01:40:02.694000,238.0,254.0,285.0,308.0,True,MEDIUM,7.0,True,Racing Point,0 days 01:38:26.036000,2019-03-31 16:18:26.121,12,13.0,False,,False,True,2019,96.628,False,7.0,24.0,101.48595833333333,-4.857958333333329,False,False
0 days 01:41:39.105000,PER,11,0 days 00:01:36.441000,41.0,3.0,,,0 days 00:00:30.593000,0 days 00:00:42.318000,0 days 00:00:23.530000,0 days 01:40:33.287000,0 days 01:41:15.605000,0 days 01:41:39.135000,239.0,257.0,284.0,306.0,True,MEDIUM,8.0,True,Racing Point,0 days 01:40:02.664000,2019-03-31 16:20:02.749,1,12.0,False,,False,True,2019,96.441,False,8.0,24.0,101.48595833333333,-5.0449583333333266,False,False
0 days 01:43:15.524000,PER,11,0 days 00:01:36.419000,42.0,3.0,,,0 days 00:00:30.490000,0 days 00:00:42.239000,0 days 00:00:23.690000,0 days 01:42:09.625000,0 days 01:42:51.864000,0 days 01:43:15.554000,237.0,254.0,285.0,308.0,True,MEDIUM,9.0,True,Racing Point,0 days 01:41:39.105000,2019-03-31 16:21:39.190,12,12.0,False,,False,True,2019,96.419,False,9.0,24.0,101.48595833333333,-5.066958333333332,False,False
0 days 01:44:52.092000,PER,11,0 days 00:01:36.568000,43.0,3.0,,,0 days 00:00:30.575000,0 days 00:00:42.209000,0 days 00:00:23.784000,0 days 01:43:46.129000,0 days 01:44:28.338000,0 days 01:44:52.122000,,257.0,284.0,301.0,False,MEDIUM,10.0,True,Racing Point,0 days 01:43:15.524000,2019-03-31 16:23:15.609,1,12.0,False,,False,True,2019,96.568,False,10.0,24.0,101.48595833333333,-4.917958333333331,False,False
0 days 01:46:30.390000,PER,11,0 days 00:01:38.298000,44.0,3.0,,,0 days 00:00:30.500000,0 days 00:00:43.789000,0 days 00:00:24.009000,0 days 01:45:22.622000,0 days 01:46:06.411000,0 days 01:46:30.420000,238.0,255.0,292.0,309.0,False,MEDIUM,11.0,True,Racing Point,0 days 01:44:52.092000,2019-03-31 16:24:52.177,1,12.0,False,,False,True,2019,98.298,False,11.0,24.0,101.48595833333333,-3.1879583333333272,False,False
0 days 01:48:08.261000,PER,11,0 days 00:01:37.871000,45.0,3.0,,,0 days 00:00:31.320000,0 days 00:00:42.714000,0 days 00:00:23.837000,0 days 01:47:01.740000,0 days 01:47:44.454000,0 days 01:48:08.291000,239.0,256.0,293.0,252.0,False,MEDIUM,12.0,True,Racing Point,0 days 01:46:30.390000,2019-03-31 16:26:30.475,1,12.0,False,,False,True,2019,97.871,False,12.0,24.0,101.48595833333333,-3.614958333333334,False,False
0 days 01:49:44.609000,PER,11,0 days 00:01:36.348000,46.0,3.0,,,0 days 00:00:30.299000,0 days 00:00:42.439000,0 days 00:00:23.610000,0 days 01:48:38.590000,0 days 01:49:21.029000,0 days 01:49:44.639000,236.0,252.0,284.0,316.0,True,MEDIUM,13.0,True,Racing Point,0 days 01:48:08.261000,2019-03-31 16:28:08.346,1,12.0,False,,False,True,2019,96.348,False,13.0,24.0,101.48595833333333,-5.13795833333333,False,False
0 days 01:51:21.071000,PER,11,0 days 00:01:36.462000,47.0,3.0,,,0 days 00:00:30.475000,0 days 00:00:42.148000,0 days 00:00:23.839000,0 days 01:50:15.114000,0 days 01:50:57.262000,0 days 01:51:21.101000,239.0,255.0,283.0,309.0,False,MEDIUM,14.0,True,Racing Point,0 days 01:49:44.609000,2019-03-31 16:29:44.694,1,12.0,False,,False,True,2019,96.462,False,14.0,24.0,101.48595833333333,-5.023958333333326,False,False
0 days 01:52:57.600000,PER,11,0 days 00:01:36.529000,48.0,3.0,,,0 days 00:00:30.340000,0 days 00:00:42.626000,0 days 00:00:23.563000,0 days 01:51:51.441000,0 days 01:52:34.067000,0 days 01:52:57.630000,238.0,255.0,285.0,307.0,False,MEDIUM,15.0,True,Racing Point,0 days 01:51:21.071000,2019-03-31 16:31:21.156,1,12.0,False,,False,True,2019,96.529,False,15.0,24.0,101.48595833333333,-4.956958333333333,False,False
0 days 01:54:34.227000,PER,11,0 days 00:01:36.627000,49.0,3.0,,,0 days 00:00:30.475000,0 days 00:00:42.405000,0 days 00:00:23.747000,0 days 01:53:28.105000,0 days 01:54:10.510000,0 days 01:54:34.257000,,254.0,285.0,305.0,False,MEDIUM,16.0,True,Racing Point,0 days 01:52:57.600000,2019-03-31 16:32:57.685,1,12.0,False,,False,True,2019,96.627,False,16.0,24.0,101.48595833333333,-4.858958333333334,False,False
